review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
0b33349d-8228-4b6e-8ee4-ab551bb9e241,ORD0001158,5,Great!,Product as described.,2022-08-24,2022-08-24 04:05:00
d18bbdca-5bf7-4605-b659-b733d5b88616,ORD0004058,5,Good,Product as described.,2023-11-22,2023-11-22 19:15:00
659fb33b-41ca-4d48-865c-d08a40a313c1,ORD0003539,3,Bad,Product as described.,2024-07-09,2024-07-09 23:46:00
bbb4044e-ca1e-4542-a852-d8d1c0bb78bc,ORD0001506,4,,Product as described.,2023-03-17,2023-03-17 12:15:00
190e2720-b9f2-41c5-82aa-37d5638c067e,ORD0006904,5,OK,Excellent quality!,2023-03-14,2023-03-14 17:33:00
4fddc2d8-f9c0-4441-aa7b-959539d978b1,ORD0007784,5,,Excellent quality!,2023-08-12,2023-08-12 01:17:00
77dbca7d-61ec-4517-8c66-40179c13bd0d,ORD0009190,2,,Packaging damaged.,2023-05-17,2023-05-17 20:39:00
c02fadd1-b973-4c8c-95b2-a4310c0749e7,ORD0008630,4,,Packaging damaged.,2023-11-12,2023-11-12 18:17:00
96d33236-00bd-4f35-bedd-d67f76f08639,ORD0007458,4,OK,Packaging damaged.,2023-09-03,2023-09-03 19:08:00
06afe8f0-ad2e-4416-a836-655a33fb85b3,ORD0005908,3,OK,Packaging damaged.,2023-04-26,2023-04-26 22:41:00
56713335-3720-4254-9333-dd543585dc3b,ORD0004402,5,Bad,Product as described.,2021-09-11,2021-09-11 03:27:00
fcd77318-9e9f-4333-866b-3ea03d75207d,ORD0004355,2,OK,,2023-11-13,2023-11-13 07:33:00
6b54c4a1-9d5f-4e75-970b-9c60b7ece539,ORD0005060,2,,Product as described.,2023-05-10,2023-05-10 21:47:00
f18f0e7f-1bfc-428b-a589-4ccedf6f3a08,ORD0001276,5,Good,Not satisfied.,2024-02-11,2024-02-11 01:28:00
9aac5d91-d2b2-48a0-9984-1f845ad297aa,ORD0008631,5,Great!,Excellent quality!,2022-11-04,2022-11-04 13:35:00
e45a2fd5-4ba2-414a-a80e-a57a18556132,ORD0008153,3,Great!,Excellent quality!,2023-06-30,2023-06-30 04:29:00
9cfd3cca-681d-41fa-8ba0-e67193109871,ORD0006421,5,OK,Packaging damaged.,2022-10-09,2022-10-09 14:06:00
2f6db61c-a3f2-46f4-ada4-5ecbc941409c,ORD0000770,4,Great!,Excellent quality!,2024-12-03,2024-12-03 03:21:00
d3a6e827-0739-4096-bd20-ac086cb9f56d,ORD0008653,5,,Not satisfied.,2021-09-20,2021-09-20 21:15:00
dcb098e9-1131-46b9-80eb-feadffe00acd,ORD0004798,5,OK,Not satisfied.,2022-11-23,2022-11-23 17:32:00
bfdab83f-2a57-4e3f-8066-90820cbf9e9c,ORD0003975,4,OK,Fast delivery!,2021-04-29,2021-04-29 15:16:00
3e539196-941b-4c7a-8916-a114a63e648d,ORD0004621,5,OK,Would buy again.,2024-01-20,2024-01-20 10:32:00
17fbef44-6aab-49b0-8cf1-ed1c5a914b9a,ORD0003395,5,OK,Would buy again.,2023-12-28,2023-12-28 20:12:00
2b06a8c3-557c-4916-bbeb-790df686e4fc,ORD0000863,4,Bad,,2021-02-21,2021-02-21 21:11:00
66307690-0b3e-483f-b313-ab8b74cc0626,ORD0007540,5,,,2024-11-05,2024-11-05 00:27:00
f37ca078-ad2e-4871-bf3d-4da483af6def,ORD0004758,4,,Fast delivery!,2021-08-05,2021-08-05 13:40:00
cbc9fb72-8321-4080-861c-595b86bbeaa9,ORD0003188,4,,Product as described.,2022-11-26,2022-11-26 10:35:00
4ce8a612-be29-45e2-9542-2da6ad4098c8,ORD0000183,5,Good,Product as described.,2021-06-17,2021-06-17 14:09:00
6ba66834-bca8-4ae6-b9af-ac5114dc5bf9,ORD0003296,4,,Fast delivery!,2021-03-15,2021-03-15 01:44:00
3330f1f5-6f4f-41e8-a828-6ea6f5519f29,ORD0003773,5,Good,Product as described.,2024-11-17,2024-11-17 03:45:00
1e09eea5-6e04-4430-b5e8-351e6ecbdb13,ORD0008741,4,,Excellent quality!,2022-03-25,2022-03-25 15:13:00
041f81f4-7251-4f47-bbe5-893ce0108536,ORD0004327,5,OK,Fast delivery!,2024-05-21,2024-05-21 11:01:00
8e00f445-ac43-456e-8c6e-bfef16db8428,ORD0003899,5,OK,Packaging damaged.,2024-03-26,2024-03-26 08:44:00
db63a46a-d4a6-4b24-bd56-27d23ad4ea50,ORD0006166,5,,Not satisfied.,2024-12-14,2024-12-14 02:29:00
737202ae-8864-432e-a8e2-c33b7c36f160,ORD0001709,4,,,2023-08-27,2023-08-27 12:54:00
9740da76-8465-47d9-821b-1fe1c80aa807,ORD0005286,4,,Product as described.,2023-01-18,2023-01-18 19:01:00
a53778ba-e7f9-4a05-bafd-565e4de68576,ORD0005335,5,,Fast delivery!,2022-11-18,2022-11-18 08:39:00
b9107ce2-e79d-4d37-8e00-c90ab47e94ca,ORD0007380,5,Bad,Excellent quality!,2022-06-13,2022-06-13 18:16:00
5697c850-5c0d-418f-80f2-f7bd9b917cb5,ORD0008659,5,Bad,Excellent quality!,2024-12-22,2024-12-22 08:22:00
d6e20a9a-143c-41f1-b83c-b50ecb1c62e5,ORD0008772,5,Good,Fast delivery!,2023-02-11,2023-02-11 00:26:00
651a3173-5e13-4c4e-b63c-9e1a9c030d30,ORD0007311,4,Great!,Not satisfied.,2022-04-28,2022-04-28 22:11:00
28f7bf3d-b8db-4468-b793-ef4d96f5f145,ORD0005225,5,Great!,Would buy again.,2024-03-03,2024-03-03 13:33:00
fa654722-132a-4b48-b23f-4b1c7f42bb69,ORD0003527,3,,Excellent quality!,2023-10-03,2023-10-03 20:38:00
d28705ca-37ee-4ba4-9c08-98346151284a,ORD0003327,5,,Would buy again.,2021-01-09,2021-01-09 02:48:00
5cac045c-1372-4e49-8902-b7bd588493f7,ORD0005095,4,Good,Product as described.,2022-08-19,2022-08-19 13:13:00
95127206-d567-477a-862f-29cb4182eb8c,ORD0003896,5,Great!,Excellent quality!,2021-01-27,2021-01-27 12:28:00
9c5beca3-027a-4f0f-9f24-47041794c623,ORD0008347,5,,Would buy again.,2024-05-29,2024-05-29 03:46:00
5951d5c5-2ccd-40af-9f0b-a8af4dfc96de,ORD0004652,2,Bad,Product as described.,2021-04-17,2021-04-17 06:31:00
47abfd75-18fb-476f-b25b-ccbf9df4a195,ORD0007951,5,OK,Fast delivery!,2022-12-20,2022-12-20 04:18:00
6e197d1f-c22b-4d67-a6b8-c75c4617c73d,ORD0003246,4,,Would buy again.,2021-06-27,2021-06-27 10:32:00
9e685a94-65c8-4e42-b65d-3cabb4250918,ORD0006662,3,,Would buy again.,2024-05-25,2024-05-25 06:15:00
ec266d8c-7b92-415f-ad70-3840b8314e4f,ORD0004751,1,,Would buy again.,2024-11-26,2024-11-26 01:36:00
d6c890ed-721a-407d-a466-b3b9d412d3de,ORD0007640,5,,Excellent quality!,2024-08-12,2024-08-12 07:22:00
84365d22-b3ee-438f-a92b-c85080ff5ede,ORD0008276,5,Bad,Packaging damaged.,2023-06-28,2023-06-28 22:24:00
7c786d8d-6319-4766-8694-657b5f74d84f,ORD0005700,4,OK,Packaging damaged.,2021-04-08,2021-04-08 16:39:00
7b4d19a4-048c-4ab2-8914-1eef3c175ced,ORD0000382,5,OK,Product as described.,2023-03-10,2023-03-10 11:48:00
e7556d92-4761-42d8-99c2-24e9b56daaf7,ORD0007107,4,Good,Fast delivery!,2023-11-05,2023-11-05 11:48:00
4c96aadc-016e-47d9-bbe1-75d77eb5ec1c,ORD0006438,5,,,2021-08-17,2021-08-17 16:26:00
720e7b1f-ae3b-4b39-bdf1-76d6c821d3ef,ORD0009879,4,,Packaging damaged.,2021-02-22,2021-02-22 06:13:00
f696b01b-0099-4b1a-be86-e3e0bdb752a8,ORD0008268,1,Good,Packaging damaged.,2024-11-06,2024-11-06 18:41:00
d0f57ced-358e-4659-afee-c1ec0eac7249,ORD0009416,5,Bad,,2022-03-08,2022-03-08 18:09:00
ec15f30e-c1a6-4538-91e6-498e7325d022,ORD0006900,5,OK,Excellent quality!,2023-05-15,2023-05-15 06:00:00
26cd0817-dfc0-4fbe-ac2c-0b7f5aba264e,ORD0005831,4,Bad,Would buy again.,2021-08-03,2021-08-03 19:24:00
d24e815e-500c-4982-bb60-d3196d2b1b58,ORD0002438,4,OK,Excellent quality!,2023-01-15,2023-01-15 07:39:00
d88fcdd6-5e96-418e-b3ce-489c7b8457f1,ORD0004694,3,Great!,Packaging damaged.,2022-06-09,2022-06-09 17:32:00
38709b76-287f-4b18-9340-bfdc2727fbd1,ORD0004198,4,Bad,,2023-08-26,2023-08-26 18:42:00
a2844305-a32d-4b01-a8f5-7b8f5423d52e,ORD0001105,4,Great!,Packaging damaged.,2021-10-03,2021-10-03 11:07:00
ec2da324-ef1e-40b4-afab-c6616a2d4577,ORD0005493,4,Great!,Excellent quality!,2024-11-10,2024-11-10 09:38:00
cfc5cebe-7c9a-4dda-ad71-d5b4bb73dd06,ORD0008101,3,Great!,Not satisfied.,2022-07-10,2022-07-10 22:21:00
8d846a57-a198-4bab-a3a5-5d71619dd905,ORD0004315,5,Great!,Packaging damaged.,2024-08-20,2024-08-20 10:34:00
965bd389-bf1a-454b-bcad-5d326a82cb1e,ORD0007886,2,,Not satisfied.,2024-07-03,2024-07-03 01:11:00
36a3dea9-0bbb-450d-af08-2d551c6c2590,ORD0002859,4,,Would buy again.,2021-12-26,2021-12-26 07:24:00
6985b07e-55de-4131-94bb-cc5613144d84,ORD0002001,5,Great!,Excellent quality!,2024-04-23,2024-04-23 04:58:00
2949e621-2af6-4b84-84b3-34541e2aa31b,ORD0000935,5,Great!,Not satisfied.,2024-06-02,2024-06-02 08:45:00
7d9d64c1-7b9e-4838-91bc-e2e257713ae3,ORD0006435,4,,Would buy again.,2024-01-28,2024-01-28 23:52:00
79cf48e8-ccef-411a-9903-507282062892,ORD0008740,5,Great!,Product as described.,2021-09-10,2021-09-10 20:01:00
c8b79be6-9f52-40cd-ac5a-d015f8c82913,ORD0004290,5,,Packaging damaged.,2022-07-20,2022-07-20 18:30:00
7be9f45d-6929-4618-9de3-2bab85ef1722,ORD0004264,2,Good,Packaging damaged.,2022-06-05,2022-06-05 13:08:00
cae7d02d-58df-4482-95d0-d7267c1e8b7f,ORD0003957,4,,,2021-11-20,2021-11-20 05:21:00
53503072-18a4-4393-980c-6cccdccb35de,ORD0003063,3,Good,Fast delivery!,2022-03-08,2022-03-08 05:11:00
e4e8838f-68ad-4b7e-88fd-b17610adc55f,ORD0003894,1,,Excellent quality!,2022-04-12,2022-04-12 16:28:00
6899be52-7205-4b77-ba65-3bb323f217fa,ORD0001242,5,,,2023-08-17,2023-08-17 22:14:00
9e99c2c2-a041-4e66-9c79-4802c1fee1ab,ORD0003823,4,Good,Not satisfied.,2021-01-21,2021-01-21 06:06:00
375a8f55-0059-49ba-8a8b-638be24dd821,ORD0003781,1,,Not satisfied.,2023-10-30,2023-10-30 22:16:00
f35f23c0-87a3-474a-a3d2-39ad33bb5740,ORD0004156,5,Bad,Fast delivery!,2022-05-27,2022-05-27 17:18:00
48ee8df0-0783-4429-a55e-876c4f4cac7e,ORD0006433,4,,Packaging damaged.,2024-02-09,2024-02-09 21:36:00
7a9da5f7-11f4-4615-954a-8fee5e9e84fd,ORD0000045,5,Good,Would buy again.,2024-11-15,2024-11-15 14:20:00
cf66e556-5ed7-474e-8470-6637b456011c,ORD0009634,3,OK,Would buy again.,2024-11-09,2024-11-09 15:29:00
2baf3a72-f139-47dc-89e3-1f9203fc6ddd,ORD0000696,5,,Not satisfied.,2024-05-11,2024-05-11 10:30:00
5b2c39bb-4121-4b3a-a1f2-5b411ee1b42c,ORD0003984,5,,Packaging damaged.,2023-11-22,2023-11-22 07:00:00
a7ca7d13-5e52-4528-92a2-b87c5b4a8838,ORD0004325,4,Bad,,2021-05-11,2021-05-11 14:07:00
90426485-2e2e-474b-b24b-1358e069e0c2,ORD0006716,1,Bad,,2021-10-05,2021-10-05 22:28:00
51976703-f6a1-43b8-a03a-e14eca5305d2,ORD0000873,4,,Not satisfied.,2021-03-13,2021-03-13 01:35:00
a6042bf2-e382-4c2e-93bf-9aa0ac72abb4,ORD0003490,5,Good,Product as described.,2024-03-08,2024-03-08 17:29:00
a39e4535-a6c1-452f-baae-ba0935e17406,ORD0009990,5,OK,Packaging damaged.,2023-05-15,2023-05-15 03:21:00
8f852d90-9a02-4df4-9a60-f7dab2b53f2b,ORD0008923,4,OK,Product as described.,2023-03-12,2023-03-12 23:13:00
d0566994-3be1-4085-a204-f0fa71e9c44f,ORD0003427,5,,Fast delivery!,2023-12-05,2023-12-05 08:09:00
724a8019-635c-411e-b807-284cf1ff01bc,ORD0004661,5,Great!,,2024-11-06,2024-11-06 06:10:00
12c09ce2-034a-4b30-a878-68f9c4bcba4a,ORD0001864,5,OK,Packaging damaged.,2024-07-30,2024-07-30 12:00:00
d78707ba-5e44-49a2-a4fd-3f7342d011f1,ORD0009506,5,OK,Packaging damaged.,2022-06-28,2022-06-28 02:15:00
f187d42c-7a78-49a8-b8eb-eeeb74ee32b0,ORD0006463,3,Bad,Packaging damaged.,2024-04-24,2024-04-24 00:01:00
da4d13b1-70f7-49e5-a624-fb72334671b9,ORD0000509,5,,Product as described.,2023-05-03,2023-05-03 18:32:00
154b0a3b-3002-48c0-aee7-e6c0a40679a0,ORD0007616,4,Great!,Excellent quality!,2022-07-09,2022-07-09 19:44:00
0fd239eb-d411-4c86-97b1-5cb457a9250d,ORD0007526,5,,Packaging damaged.,2024-10-24,2024-10-24 18:58:00
5fcbc800-8922-469b-9ac8-39f6a358f80d,ORD0003866,4,,,2022-02-01,2022-02-01 15:02:00
d9b7a5e4-8704-4336-8510-f302dd36364a,ORD0003728,5,Great!,,2024-01-01,2024-01-01 12:10:00
17963cd2-9503-4463-8b2a-0f441b0e863e,ORD0007928,3,,Fast delivery!,2024-07-06,2024-07-06 03:43:00
46520084-9728-4c65-90de-b3ad0826ee90,ORD0004474,4,,Not satisfied.,2023-01-29,2023-01-29 06:31:00
62d5fabd-2cdf-431e-b64a-c9425d7c0eb9,ORD0002765,3,Bad,,2023-03-10,2023-03-10 19:33:00
a077aa11-d14f-4cc1-9386-f1d5856db787,ORD0005670,5,,Excellent quality!,2024-01-10,2024-01-10 20:37:00
55559af1-5bea-4894-b95d-5ae21310addf,ORD0004148,4,,Product as described.,2022-02-05,2022-02-05 23:40:00
9c69ce75-8fb2-4388-a322-7ff158715a25,ORD0001885,5,,,2023-03-31,2023-03-31 14:57:00
e0cc6d85-1a25-4ba0-aa00-3afc1d3eec4c,ORD0005944,5,Good,Would buy again.,2022-07-28,2022-07-28 05:11:00
cb52d537-c87e-4923-8d8f-bc5750c740a3,ORD0006765,3,,Excellent quality!,2023-04-04,2023-04-04 04:54:00
65be1f50-f2a6-4c7e-871d-8bf910074e69,ORD0008632,5,OK,Fast delivery!,2021-08-12,2021-08-12 09:41:00
aa4fd566-e158-4b8e-875c-b4a1883efcfa,ORD0003822,5,OK,Packaging damaged.,2022-04-27,2022-04-27 04:30:00
53ad51de-4b2a-4efb-819d-877fd3504afd,ORD0005647,4,OK,Would buy again.,2022-11-30,2022-11-30 04:41:00
990a80e2-a622-45b6-9666-2c4b7bb7b31e,ORD0000579,5,Bad,Fast delivery!,2024-04-23,2024-04-23 11:23:00
5dcb99cc-29af-45b6-9627-47b3ef20dd63,ORD0009075,4,Good,Not satisfied.,2021-02-05,2021-02-05 13:10:00
7b04587f-d1be-4a37-91f3-f3610f27de05,ORD0004797,4,,Product as described.,2021-02-20,2021-02-20 03:53:00
42821772-583b-44ca-b60e-8984667c803a,ORD0008488,5,Great!,Not satisfied.,2023-07-25,2023-07-25 08:04:00
2ea9ff99-22fc-4d68-add8-643611df3891,ORD0002187,5,Good,Packaging damaged.,2021-12-31,2021-12-31 03:37:00
7e0b8a53-cf67-4089-9bbf-3ca8be86f414,ORD0009655,4,Great!,Would buy again.,2022-09-24,2022-09-24 04:40:00
720e3474-142a-4e61-a786-976b7981c5e9,ORD0007754,4,Bad,,2024-08-06,2024-08-06 13:21:00
df1d627c-3dc1-441c-9944-4f0271e42217,ORD0008894,5,OK,Would buy again.,2023-11-15,2023-11-15 15:08:00
b20d4484-f166-42ff-8c82-444db86ddcf4,ORD0006866,4,Good,Not satisfied.,2023-07-24,2023-07-24 01:40:00
ee9799d1-5020-4e72-b352-805e1c4c8bd4,ORD0009019,5,OK,Would buy again.,2021-04-18,2021-04-18 12:18:00
c5ec66d6-553e-43f0-87a0-1d5808f0be48,ORD0001578,4,,Not satisfied.,2023-05-05,2023-05-05 04:00:00
30e6a046-5c2a-496a-8616-8d7d50899c17,ORD0000893,5,,Product as described.,2023-10-15,2023-10-15 01:30:00
5e522248-15e9-4660-9ca8-37f90eaf3afd,ORD0007967,4,OK,Fast delivery!,2021-08-15,2021-08-15 00:32:00
96636552-1816-4cde-b9f9-2c38ecba3014,ORD0003360,5,OK,Fast delivery!,2023-07-09,2023-07-09 09:53:00
d2a71a61-0bcf-4179-9030-31ce6e93ce98,ORD0003874,5,,Not satisfied.,2021-05-25,2021-05-25 01:28:00
777777e4-15c0-460d-a674-4d6b11a1fe85,ORD0000329,5,Good,Packaging damaged.,2023-01-01,2023-01-01 17:21:00
6b3f48fd-2763-4f76-b125-c284f2c520f0,ORD0000204,4,,Not satisfied.,2022-05-19,2022-05-19 03:45:00
9cce965b-0557-41d3-88b5-597df04eb265,ORD0006954,5,Bad,Excellent quality!,2023-06-19,2023-06-19 14:08:00
577dd231-654f-4c9d-a23f-d38ef936bbe0,ORD0006667,4,,Excellent quality!,2024-09-04,2024-09-04 11:07:00
b97e021d-a323-4a0d-838f-682f281ccda1,ORD0006726,5,Great!,,2021-08-26,2021-08-26 22:33:00
c926be7b-bea2-4207-8fcb-3849f4bfca0b,ORD0005797,2,Good,Not satisfied.,2024-10-28,2024-10-28 21:27:00
081a36a5-74b1-4e79-aa55-f2ad386bb2c1,ORD0003510,5,Bad,Not satisfied.,2021-08-06,2021-08-06 08:42:00
875a8408-3c18-49a4-80a2-6c75df680670,ORD0001973,5,,Fast delivery!,2023-01-18,2023-01-18 16:57:00
fe269211-bb04-436e-a98f-87ef5e705635,ORD0009766,5,OK,Would buy again.,2023-05-05,2023-05-05 07:56:00
99ad4594-3ba5-4b08-98ed-9b4b48ebd1b4,ORD0002086,1,,Excellent quality!,2024-06-27,2024-06-27 13:44:00
eced2d65-80ae-4e6d-99e5-2e94c5ecef50,ORD0004776,1,Great!,Product as described.,2023-01-14,2023-01-14 01:05:00
ef20f659-8a4b-42f5-a944-530072ec3ff1,ORD0006366,3,,Product as described.,2022-05-19,2022-05-19 17:45:00
2ad84194-b9be-45e3-b685-dde68a394831,ORD0001618,4,Great!,Fast delivery!,2021-06-08,2021-06-08 21:02:00
dea529a6-04d1-4788-a40f-acd0e8868118,ORD0001666,5,Good,,2023-01-04,2023-01-04 03:30:00
6ffd7e67-17af-4cca-b6fb-2d77e266e70a,ORD0007098,5,OK,Fast delivery!,2024-10-16,2024-10-16 18:31:00
1f39547a-ab37-45b9-ba19-1aca13934aad,ORD0000104,2,Bad,Fast delivery!,2024-12-24,2024-12-24 06:51:00
da457bab-307a-4293-9db7-05174074fe6e,ORD0005140,4,OK,Would buy again.,2021-03-31,2021-03-31 09:34:00
fe423b09-3621-41f2-8f43-31fe1cb7111d,ORD0009599,5,,Excellent quality!,2024-06-25,2024-06-25 19:19:00
4e7645b3-da10-4d4d-8c71-91192c2fd488,ORD0006532,4,OK,,2022-09-07,2022-09-07 10:19:00
d56bbf1c-6893-426c-9e8c-6271c3995b2f,ORD0008431,5,,,2023-08-03,2023-08-03 20:54:00
0abb67c5-d1a1-479d-b4a9-bf6264ce0406,ORD0001619,3,OK,Packaging damaged.,2023-11-20,2023-11-20 02:20:00
eabeca52-2ad9-45cb-a2f8-0a4f1f1b02e0,ORD0008064,5,Bad,Packaging damaged.,2021-05-27,2021-05-27 18:24:00
ff724e7d-2bc6-4878-8f77-a3d4efbc6fcb,ORD0005957,4,Good,Would buy again.,2021-03-03,2021-03-03 20:06:00
a85a0199-637e-4831-adab-0e6c7bb637a0,ORD0004176,1,OK,Product as described.,2024-06-15,2024-06-15 05:13:00
50249620-1546-422e-8f39-3cfe292aee66,ORD0009633,5,Bad,Fast delivery!,2021-05-20,2021-05-20 14:30:00
dcb8cd9d-1cce-4fe3-adce-885fb5073813,ORD0003522,5,,Packaging damaged.,2022-03-28,2022-03-28 23:10:00
f22decbf-0062-4b68-b46e-239f13bbb63a,ORD0007143,4,,,2022-09-18,2022-09-18 06:42:00
b6f436d4-2d9e-4d2b-b1b5-cf901eb7889b,ORD0005761,4,Good,Would buy again.,2023-01-23,2023-01-23 12:10:00
7693e873-27cc-462e-b947-638a373edb6a,ORD0003210,1,Good,Not satisfied.,2024-06-02,2024-06-02 12:33:00
2797e864-6b63-437c-872e-9fa01fa93f7a,ORD0005014,5,Good,Not satisfied.,2022-02-10,2022-02-10 13:08:00
6fbda571-5abf-4f73-beb1-994fe0714521,ORD0002710,2,,Fast delivery!,2023-06-26,2023-06-26 22:09:00
610b9b95-08a5-4320-9772-f06d0381295c,ORD0004554,5,,Would buy again.,2021-01-12,2021-01-12 17:16:00
a5d0b22b-0f65-49d6-aac2-354a71afd0e6,ORD0001217,5,OK,Product as described.,2023-08-15,2023-08-15 18:03:00
b4c6289a-90bc-4264-8f51-37f6bc83c9a0,ORD0009739,4,Bad,Would buy again.,2022-12-20,2022-12-20 12:00:00
de5e014c-dbec-407c-a57e-3a4ea3c77dbb,ORD0002724,3,OK,Fast delivery!,2023-10-14,2023-10-14 14:19:00
566866df-75f8-4738-85f3-2cc4b8f11d6a,ORD0007448,5,,Would buy again.,2022-08-05,2022-08-05 03:10:00
9565b12c-3204-42e3-9e6e-fc812872a138,ORD0002313,5,Good,Fast delivery!,2021-06-06,2021-06-06 22:34:00
7dd4e748-fa4b-4c64-a16c-43e549f907b2,ORD0009273,4,Good,Not satisfied.,2022-10-29,2022-10-29 16:27:00
cf40f33c-f587-4640-a479-20025162ce2d,ORD0001356,3,Great!,Excellent quality!,2022-04-20,2022-04-20 23:48:00
79897440-c6c0-4182-928e-d75dccbab1c5,ORD0004149,2,Great!,Packaging damaged.,2021-11-24,2021-11-24 05:48:00
a12eee09-c295-4d22-ab4c-c0a7c529cd24,ORD0009697,4,OK,Packaging damaged.,2022-02-01,2022-02-01 22:03:00
734731c3-9fbd-4ebc-92c9-5d04ace48860,ORD0003440,4,,Would buy again.,2021-06-15,2021-06-15 07:17:00
c7bd27e2-4fca-4384-83a0-880624771818,ORD0000656,4,OK,Excellent quality!,2024-08-26,2024-08-26 04:19:00
1eb04d03-8189-4ff8-9aff-865d117ac4bc,ORD0008412,4,OK,Fast delivery!,2023-09-19,2023-09-19 23:26:00
e300241a-9c97-4e15-8579-bbce471db07a,ORD0006218,3,,Fast delivery!,2023-09-04,2023-09-04 13:06:00
402a875c-5978-40b0-864d-4613b4b4de81,ORD0002085,4,Bad,Would buy again.,2023-08-22,2023-08-22 21:47:00
0c578ea6-2578-40a0-9746-e350bbeb8e5f,ORD0001524,5,OK,Would buy again.,2021-05-26,2021-05-26 21:00:00
454eeda1-4a5b-41bc-bc6a-4924974947b5,ORD0001988,1,Bad,Packaging damaged.,2023-02-18,2023-02-18 11:07:00
c6ef5284-3846-451a-b234-5dfc2281c845,ORD0004374,5,Great!,Not satisfied.,2021-11-10,2021-11-10 01:25:00
a315d924-9f21-4816-b846-48b2a735b881,ORD0007694,1,,,2024-04-22,2024-04-22 20:12:00
89e60b0f-2422-41c0-8c4c-5788f88f891b,ORD0004705,5,OK,Fast delivery!,2021-12-06,2021-12-06 23:38:00
310216f3-21ba-474a-adad-425c3df52142,ORD0005735,4,Good,Product as described.,2021-05-23,2021-05-23 06:22:00
673e85bb-907e-4d16-8ae1-a528f789bc62,ORD0001697,4,,Product as described.,2021-10-14,2021-10-14 21:47:00
98328ef4-17a2-4b77-8ce5-c1b30260086d,ORD0005342,3,Bad,Packaging damaged.,2023-11-12,2023-11-12 08:03:00
61f8210c-71e6-4e03-9349-dd7a38ed524e,ORD0000147,4,Good,Packaging damaged.,2022-09-14,2022-09-14 07:55:00
7ed24b88-bd51-4d2d-b6d7-0cd053ad2731,ORD0006340,5,OK,Not satisfied.,2021-01-18,2021-01-18 00:06:00
50a00ba1-934b-4c15-b384-0c5fe0a571c7,ORD0003955,4,Good,,2024-10-07,2024-10-07 20:11:00
1eb130d9-215f-4b5a-94a9-1db5a2eb39a5,ORD0003622,4,,Excellent quality!,2022-02-10,2022-02-10 07:31:00
17f3e8a7-f95d-4639-a32a-4d0c6d2c78f5,ORD0004382,5,OK,,2022-12-06,2022-12-06 05:44:00
db193b3a-038e-4813-aa88-fb5829d63fe5,ORD0002152,3,Bad,Would buy again.,2022-01-25,2022-01-25 08:56:00
2c76135e-3a36-491f-add2-208064c7dd49,ORD0001829,4,,Not satisfied.,2021-09-28,2021-09-28 03:25:00
c8588335-79ec-44c8-9838-e5d61e38c024,ORD0009179,5,OK,Packaging damaged.,2024-12-19,2024-12-19 01:38:00
bcfc4632-5628-4bce-b239-19e2a3a3018c,ORD0008498,5,Bad,Product as described.,2023-12-21,2023-12-21 18:48:00
855e08a6-6972-4c96-881a-7559ccbcac9f,ORD0000538,4,Bad,Packaging damaged.,2024-08-13,2024-08-13 15:14:00
b53158b3-f299-4cdd-a592-357c33e6e425,ORD0003517,1,,Fast delivery!,2023-07-20,2023-07-20 05:17:00
a6c38461-2652-4368-8bfd-7280af2b71cf,ORD0002957,4,Bad,Not satisfied.,2023-09-19,2023-09-19 19:42:00
5b422912-d8ea-4041-a914-f59a77d7eeaf,ORD0006347,5,,Product as described.,2023-03-03,2023-03-03 22:12:00
6ca67b23-e06b-49f3-aad4-7a1bd446ecc7,ORD0009692,5,Good,Fast delivery!,2022-08-04,2022-08-04 22:12:00
7b3a8e69-303b-439b-b219-a3a4f3d037f4,ORD0003045,5,Bad,Excellent quality!,2023-11-13,2023-11-13 08:28:00
77f12b4c-0cf7-4e49-938c-9785591d500e,ORD0000229,5,Good,,2022-12-03,2022-12-03 11:54:00
63d60e2d-af95-4748-ae6c-15ceb71659b1,ORD0001004,1,OK,Product as described.,2024-06-02,2024-06-02 08:36:00
8846ea45-f877-45c2-8d62-9bdb85cff2a9,ORD0009090,4,Good,Would buy again.,2023-10-13,2023-10-13 14:21:00
36b0b1a3-7660-4800-97be-8445a239b1cc,ORD0008389,5,Great!,Excellent quality!,2022-04-18,2022-04-18 20:56:00
a401b095-d1e5-4128-a117-0dae652bd089,ORD0004989,5,,Packaging damaged.,2021-04-18,2021-04-18 12:31:00
1a7c7adc-f575-4842-8b78-598ac3d8b627,ORD0005252,5,Bad,Product as described.,2021-01-02,2021-01-02 00:19:00
1888e33a-134c-4d29-a436-289d5a07410d,ORD0003424,5,Bad,Product as described.,2023-10-10,2023-10-10 05:18:00
5aaddcc2-d7c2-4bb6-933b-ad9d67cdc049,ORD0007769,4,,Fast delivery!,2024-03-24,2024-03-24 13:31:00
abbaaffa-77db-4ff6-8bb1-a0aaee3b76df,ORD0002144,4,Great!,,2024-05-09,2024-05-09 22:15:00
1f0980ec-0be7-4506-9459-f9fd5954922c,ORD0007386,3,Bad,,2023-04-11,2023-04-11 05:32:00
12272098-a041-4c9b-b4b1-d39be694c889,ORD0008054,5,Great!,Fast delivery!,2024-09-05,2024-09-05 16:46:00
922cf422-0e3a-420a-8f2a-39b6faa465b1,ORD0008038,3,,Fast delivery!,2022-10-26,2022-10-26 19:45:00
