customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST00723,1bc1b1c0-2d75-4dde-82c0-d4938a9210bc,22987,Manaus,CE
CUST00724,38a82d64-472d-437e-9a9a-08f607798e55,53947,Belo Horizonte,MG
CUST00725,7739c812-84ae-4029-837c-5b775b0b4b99,15020,Porto Alegre,MS
CUST00726,550410ee-dea7-4f37-8ca2-ff25f9fe4eff,71925,Manaus,MT
CUST00727,2a670ef3-2f70-49ff-96cf-beeeee5f7252,28191,Manaus,GO
CUST00728,39dd8d50-49a7-4409-af1b-17e2ad760f85,68799,Recife,SP
CUST00729,dd64d248-21e0-4929-9119-803face7ec9c,20384,Sao Paulo,RS
CUST00730,28cc69ad-8ad2-4423-b566-3060532b5fe4,38266,Belo Horizonte,ES
CUST00731,dbcc4d41-c379-48f5-b99d-d8d3b36a8912,89807,Vitoria,SC
CUST00732,9c545b46-b294-4873-bb47-d27a5d1bab15,24573,Porto Alegre,BA
CUST00733,c1d4b48f-3f50-479c-9c64-3cdb45844856,49472,Rio de Janeiro,SP
CUST00734,01dc2264-f492-45ce-9e4b-33c8809cb890,41252,Florianopolis,CE
CUST00735,941dca69-1fed-4270-88da-5e1dc1c7ae42,91633,Goiania,RJ
CUST00736,0b1c87a9-0e94-4911-bfe6-27d25a6e5347,24530,Goiania,PE
CUST00737,104a5345-61d6-4da4-af2e-86e63bcbc0b7,80261,Sao Paulo,CE
CUST00738,e6e4a8dd-1c87-484f-b5bd-880358de2b0e,77551,Recife,BA
CUST00739,97d635d2-0885-4ecd-acfb-483bf0d3caf1,28818,Porto Alegre,SC
CUST00740,1fdf6165-8076-476f-8492-05010210ff70,10205,Recife,PR
CUST00741,61d1b357-11f9-46ed-8ae0-4cf0d5be74af,41531,Recife,SC
CUST00742,281454d8-fa8e-42af-b6e8-8ec09e71107c,34551,Fortaleza,CE
CUST00743,8d0267d7-f8a1-4de0-89bd-f2d6dc531a06,21221,Vitoria,PR
CUST00744,2541d74c-1013-4997-9f30-9a911074c727,18870,Vitoria,ES
CUST00745,92c75508-1ea6-4437-afe7-b2183ed3bac2,76496,Vitoria,ES
CUST00746,488c1730-1958-45b7-8803-c0a52e246287,12665,Florianopolis,MT
CUST00747,87032df9-1df7-4942-9963-73235700af20,71621,Sao Paulo,CE
CUST00748,eb0f742d-c4ba-4e8b-977b-22647f31264d,60709,Curitiba,RS
CUST00749,532cf357-0fa8-4c6c-b264-c4518bd992b0,12128,Curitiba,DF
CUST00750,79a685e9-9cb9-4c1d-b0e2-0efc653b5cdc,18855,Curitiba,BA
CUST00751,93302c88-3e95-4a95-b635-bc67b940a1e8,96127,Fortaleza,RJ
CUST00752,bac7b987-be4a-45e8-be19-699407b6462c,86271,Manaus,DF
CUST00753,881a5e67-d8bb-4a78-a52c-1b4924867e24,53583,Belo Horizonte,SP
CUST00754,c12d2f25-5bc2-49b5-88ff-4871ea5803ec,56176,Vitoria,PR
CUST00755,92742b74-8479-41b3-9800-d97afc98006e,94252,Belo Horizonte,MT
CUST00756,20d1981f-4ab5-47ec-a89f-a88bc3b8d4ae,99742,Goiania,AM
CUST00757,a9b64036-05bb-490f-ac20-2ca71894c647,72722,Fortaleza,MG
CUST00758,b19fc725-0b99-4709-9d9f-c4f63b2ebe1d,27675,Rio de Janeiro,AM
CUST00759,c46d7186-1a3e-4dd4-a0bc-c927e8c33bda,69988,Sao Paulo,RS
CUST00760,2406d6b1-526e-4f3a-ba1c-f13a43d7a21b,36422,Sao Paulo,DF
CUST00761,6cc2be2f-efcf-4bfa-bae3-a3a214e79bf9,36144,Sao Paulo,PR
CUST00762,689aac43-4351-40f6-9e28-b235480fe9ed,50642,Vitoria,SC
CUST00763,201884bd-8ae3-4f67-93c8-a8efae797a59,81176,Goiania,RS
CUST00764,9323ab37-de29-4d71-9504-3a61bad9bd05,14799,Fortaleza,BA
CUST00765,07b463d4-64eb-476f-ad56-efe11f9041c9,47501,Curitiba,MT
CUST00766,1b84079b-59cf-4eb4-8981-11f53b0728a3,16265,Fortaleza,PR
CUST00767,0aec8bef-3f80-48a1-a820-5572675f57aa,45811,Rio de Janeiro,DF
CUST00768,805913bd-29cf-46a7-9088-a548a05d01fe,58237,Florianopolis,MS
CUST00769,b63e1c6c-01a3-41e9-983f-9aa1beae56bf,62431,Manaus,GO
CUST00770,1eefee80-6993-4254-be09-3310e0f61aaa,60678,Curitiba,MG
CUST00771,b3228b3c-7ff6-4489-ad64-325785fa0248,75038,Manaus,GO
CUST00772,055eec0f-8c7d-4116-9eda-3dfe7ac67de1,58148,Vitoria,RS
CUST00773,da67f6d3-7815-4bfe-bbdb-af65c6c855b3,20828,Manaus,SC
CUST00774,f70d3391-ba6a-4f7e-b003-839e800de14c,20345,Florianopolis,PE
CUST00775,d90e02e2-116f-4c51-bc0c-21a729b25222,33652,Vitoria,RS
CUST00776,cae0e9d7-8c65-4988-ad56-867667791518,52101,Rio de Janeiro,RJ
CUST00777,fdbf7c79-9326-4402-b04f-120c6848443b,52981,Fortaleza,RS
CUST00778,21a5fb97-c771-43b5-a03b-c4e93fdbb688,50173,Goiania,PE
CUST00779,4df9c365-7f74-42a5-a6ff-444d130d5953,65851,Belo Horizonte,AM
CUST00780,ed733c9c-bd96-4271-8079-35726f2abfab,68183,Curitiba,GO
CUST00781,38ba4c78-2495-4b3a-9c80-77384fd47b3f,15551,Manaus,MT
CUST00782,25848281-e3d3-490a-86cc-1a6c6fd5b7f9,56210,Recife,SC
CUST00783,6c04397f-3ad7-4d6f-a1d0-41fe27809937,45986,Fortaleza,DF
CUST00784,441196cd-0f9f-41ef-ac19-7b9ec243e306,17518,Rio de Janeiro,CE
CUST00785,8815abfc-5e63-485f-8cd5-985f3e9fd93f,93560,Florianopolis,PR
CUST00786,1d123abe-6b5c-4da0-ae5d-361b9d185af7,77251,Manaus,CE
CUST00787,d5ea770e-982e-41d4-9d15-2538a6633468,30969,Sao Paulo,MG
CUST00788,bc0ad9a3-3ace-4e77-ac3a-07a90e1d0dfb,89635,Fortaleza,DF
CUST00789,a39151af-c584-46e0-94c8-6d3cc56ed5c2,67432,Sao Paulo,MG
CUST00790,e5d098ff-bb1a-4859-9a7e-0fb7a51218b0,18812,Salvador,DF
CUST00791,caa40b7d-4133-472c-801f-a3b85905622d,94562,Curitiba,PR
CUST00792,3c61c5cc-243b-4a38-a714-9b10e039eb89,60181,Recife,SP
CUST00793,08d6e6e5-658a-48e8-9e4e-b00bd3824ee9,89310,Belo Horizonte,CE
CUST00794,8fe0cc9a-e8cf-41ff-848a-062647869ebc,68972,Curitiba,PR
CUST00795,9c671ed7-e2fc-4529-adc9-528b8acc70fa,68188,Rio de Janeiro,PE
CUST00796,944c64eb-1c83-45d3-8cee-722125db835a,28047,Vitoria,PR
CUST00797,b4de8a5f-edb0-4d7b-8a2d-3c8cc5c9aff3,62171,Curitiba,CE
CUST00798,92954b5d-9a50-443d-bd74-a1d4247e02df,46528,Salvador,RJ
CUST00799,c18584a3-9928-4e07-a0b5-485d03dbe6d8,13396,Manaus,MG
CUST00800,5f83b06d-6113-4f52-88d4-b9b228fabc6d,75410,Vitoria,SC
CUST00801,ba33f0c4-f9a0-4c34-a5f3-adb151e429a9,83619,Rio de Janeiro,RS
CUST00802,98eff881-63aa-4eee-9dc5-638e7cafe32a,44116,Manaus,GO
CUST00803,82846fc0-978b-4d64-b198-7c9858671c7f,38124,Recife,RS
CUST00804,1e3991cc-b054-46ec-8224-fa047c98f299,74382,Salvador,RJ
CUST00805,b245f738-7272-4ca1-8ea0-24b16f116e64,27790,Rio de Janeiro,GO
CUST00806,678d640a-fb96-4cac-9280-628cbf0fbf5e,32630,Manaus,GO
CUST00807,ea7b96b5-f18f-48c6-9486-d16144024b58,21506,Fortaleza,MT
CUST00808,e4610653-925e-403d-8328-5e1b30b7a1e9,51889,Fortaleza,PR
CUST00809,ed76e069-bcf9-4d00-a335-3d4daa3b0bfe,18511,Vitoria,ES
CUST00810,af6620a0-dfb2-4578-9236-b2358cd38b08,48058,Porto Alegre,MT
CUST00811,7a1168d2-c6ff-450c-9c43-c94688362100,30644,Manaus,AM
CUST00812,79cca442-ef2e-4e7e-8073-9ed70699bfe8,93584,Belo Horizonte,DF
CUST00813,f093adb1-2316-4b76-aaf0-d299f58c6acf,57381,Vitoria,BA
CUST00814,280ae65d-33b3-4070-a7af-cc5ec0bd231f,25907,Salvador,DF
CUST00815,a9d210e3-b16e-455b-8950-1da45a580d87,28202,Salvador,DF
CUST00816,68b89d52-09ef-4c4a-a2b5-833c3038b71f,74752,Sao Paulo,PR
CUST00817,a211d1e1-23df-4861-9e79-06281ec57d8b,82616,Recife,PR
CUST00818,c2a8484f-f3da-46f6-bd8e-cb90c152b8f7,71263,Vitoria,MG
CUST00819,1ad93b2c-e942-4fa5-ba0f-241e704b621e,90209,Rio de Janeiro,RJ
CUST00820,564d36e1-f39b-4e6b-98aa-0d8ef9b9e6f9,50539,Florianopolis,AM
CUST00821,85cb1836-6549-4509-a993-8ff9af53223e,72739,Vitoria,SC
CUST00822,58aa9ef6-1723-4b13-a097-9102caaf3f65,63665,Recife,RJ
CUST00823,5cdfbdb6-0346-4468-80b6-cdd3fefb7355,26426,Curitiba,CE
CUST00824,859b970b-cc32-4900-ba77-272863a3f06d,19720,Goiania,GO
CUST00825,de274264-dc8b-43bb-8fab-c5cbbe30ebc9,99143,Vitoria,PR
CUST00826,9ab0d5ee-90e6-45c3-831f-faa6b81386d2,26821,Vitoria,CE
CUST00827,25bc89ad-7f82-4518-a310-afadf9753b52,87042,Belo Horizonte,DF
CUST00828,24095a90-fcbe-4f27-a9f5-574f0e3eb96c,26912,Florianopolis,ES
CUST00829,0a135fb5-1b56-4234-99c9-426bf5f4f16b,17263,Rio de Janeiro,ES
CUST00830,c92ad073-e341-4d52-9a48-d1eb2ac167af,30056,Porto Alegre,MG
CUST00831,34ff744f-8553-43ed-b280-63dc7a825518,31229,Curitiba,MS
CUST00832,a09a9e08-5805-4c20-96d4-18ca77be98d4,39552,Curitiba,ES
CUST00833,4ca13223-1457-42b4-b06a-b4b1b1cf160a,47230,Rio de Janeiro,RS
CUST00834,602821d0-84ea-4dec-9f17-9b3ad8b59fe7,35729,Fortaleza,ES
CUST00835,5d415421-5df7-493b-ba7c-a3eb6c8e5abe,45972,Belo Horizonte,CE
CUST00836,eac8f07b-512c-4b84-b1d0-5a9d2a968c65,49691,Recife,ES
CUST00837,f9842afd-7b9f-4b07-a9d7-e9b3df86a8fb,22245,Vitoria,CE
CUST00838,862ef654-7046-415c-b4e1-1cc0103c4a15,32103,Recife,PE
CUST00839,3f6e4193-3587-429f-9353-77d63fc63717,30210,Belo Horizonte,CE
CUST00840,1c355365-1a69-4c6f-be2f-a9a7148c0712,91851,Manaus,MS
CUST00841,c03ad4b8-fad7-478c-9886-49980051f302,89316,Curitiba,MT
CUST00842,40bea2a0-1840-477f-b01b-ea3d96eecedc,83874,Sao Paulo,MT
CUST00843,aedd53c2-52eb-4346-a54f-5ff0f1fb4fb0,13718,Rio de Janeiro,SP
CUST00844,a320e779-7c5c-485a-8cbd-d00f22145c9b,94076,Recife,RS
CUST00845,57c47afc-02df-478a-9dd0-ff4507afef44,95344,Salvador,DF
CUST00846,b03d9a20-e3d4-4aef-be97-16fb7434e221,84991,Florianopolis,PE
CUST00847,a0ef346b-58be-4a76-b896-bdcd85518606,93753,Sao Paulo,GO
CUST00848,8bf2bd4a-62ee-4f01-b81a-e97160d71753,92203,Vitoria,RS
CUST00849,79a820b6-2fb1-4331-a4d6-c269cbd35acd,94136,Porto Alegre,GO
CUST00850,8e3d39df-bf10-496c-b279-0d93bbbbad1f,42096,Fortaleza,SC
CUST00851,3a9b6529-3983-49b2-a9e6-f4009dfa5ed8,48985,Goiania,RJ
CUST00852,d1984034-ef98-4d04-b00d-66d64bf29308,17852,Belo Horizonte,GO
CUST00853,391afbf9-29ee-468e-bf26-9fbd11e9ebde,64476,Goiania,GO
CUST00854,3a2797b7-ca4f-48f6-9a03-2c3fdf5fca18,36741,Curitiba,PE
CUST00855,0cbd245b-d6a0-4098-997b-957411c40664,28830,Curitiba,MT
CUST00856,8ce23eaf-1f35-4f8c-a608-2ec26469354b,51853,Manaus,MT
CUST00857,fd644768-40a4-4730-94a2-d3968d1875e9,55268,Florianopolis,MG
CUST00858,ddb7d292-ac90-4614-a5e1-d9e13bcdbb7c,58567,Vitoria,ES
CUST00859,021201c2-7f73-4602-be8d-a31bec22d591,23917,Curitiba,BA
CUST00860,ae2484ef-204d-4dcd-bf5c-72ec46fb2ce0,71141,Rio de Janeiro,RS
CUST00861,1cac8c19-7538-43f1-8c68-38d5f02166f6,68929,Salvador,MG
CUST00862,9d6f649b-c60a-41d0-a04f-c6a36ac8e7e7,22689,Sao Paulo,RS
CUST00863,58c3f036-73dd-4882-915e-62a138e4ac91,60351,Recife,SC
CUST00864,4330d210-1871-401b-87e2-ad40263e59e1,42541,Belo Horizonte,MT
CUST00865,bef33b5a-7598-4c5d-97db-2e13faf8d39f,52917,Recife,AM
CUST00866,1132ade0-3584-4a55-88ca-4b66f861f03e,50988,Salvador,DF
CUST00867,a553d569-644c-40bb-9285-3bca99346608,30885,Goiania,ES
CUST00868,dd57980a-2ede-40e5-965d-2babd900baa6,71186,Goiania,MS
CUST00869,f3845396-97d9-4a4d-aa33-86ae356f9622,50441,Goiania,SP
CUST00870,299125b3-0b88-412f-97f6-f7096d6e55e4,21802,Florianopolis,ES
CUST00871,9beb96dc-6ebb-4f7b-adc9-3c8aad45de04,69930,Salvador,BA
CUST00872,f126f714-7cba-4840-9ae1-a0ff467a5974,86460,Curitiba,SP
CUST00873,bddfec58-965a-4ad3-82b5-06643706dc1b,16624,Porto Alegre,GO
CUST00874,46dd3e9d-ae71-41bf-a082-add98a306fd4,88317,Fortaleza,CE
CUST00875,715d3130-d41e-436c-8ec3-a8023e52115d,71680,Porto Alegre,ES
CUST00876,3aa9176b-b209-4307-823c-b481a64bc30a,11071,Rio de Janeiro,SC
CUST00877,4035debc-affc-40ef-899e-519bc48329c0,27555,Porto Alegre,AM
CUST00878,4739c273-2504-46cf-9a44-9853c39ffb81,57943,Florianopolis,PR
CUST00879,8e170057-b2c1-4d0e-9496-9b19553ae035,15930,Florianopolis,SP
CUST00880,6119445e-f2b5-4aca-9c5a-47b69a348427,84747,Vitoria,BA
CUST00881,1b68bda1-c7a0-45ee-ae9f-5244debd38a8,57516,Vitoria,RS
CUST00882,0b020e3c-7a95-4bc6-908e-2ed68d204d4b,19637,Florianopolis,ES
CUST00883,1be7a589-e323-4c83-a701-386be1d0f8f1,69028,Vitoria,RS
CUST00884,18b588e4-bc46-40d5-8d46-2151c8e08b99,91689,Fortaleza,PE
CUST00885,1164036c-5ea8-46c5-8990-052e560aa89f,25572,Belo Horizonte,RJ
CUST00886,fa859000-ab64-4299-8241-1ba0bbce3115,61629,Curitiba,DF
CUST00887,ec73731b-d327-4fbf-aac2-0d6b780670cc,54444,Vitoria,PR
CUST00888,41bd4a01-3ae2-4a6a-8bd0-551bdb346bb0,28909,Salvador,PE
CUST00889,eb931394-d4d1-4577-9099-667b9a6a91da,76731,Florianopolis,ES
CUST00890,b797ae87-1d99-4dda-8c83-12df73eb915c,15276,Sao Paulo,SP
CUST00891,822f0155-18f8-4489-a99f-c01d9ceef4f7,27961,Manaus,PR
CUST00892,4a48d863-ddfa-49fa-8e73-4ed46dee3f8d,72094,Vitoria,GO
CUST00893,589dbfc6-555e-4431-bbe9-8177f03e90aa,29521,Recife,MS
CUST00894,af229101-afa5-4132-bc3a-8c68923bf936,77568,Belo Horizonte,PR
CUST00895,0ef4bbb8-7255-4949-88ba-9373152c0498,90356,Curitiba,MG
CUST00896,73968c0f-0e80-49f4-a6c0-eb2e289b5dd3,61505,Recife,AM
CUST00897,ad6524ec-0dd2-4e8e-b9d1-b2a3693f8afd,49221,Recife,PR
CUST00898,87107150-f7f3-4bec-8615-2363dd6fcffe,76494,Vitoria,ES
CUST00899,7f9c9233-f0a5-4ed4-abfc-f34e43cddf01,74205,Manaus,PE
CUST00900,f65949fe-d2b8-4a58-aa8e-817eafafa383,49294,Goiania,MT
CUST00901,278a6697-0865-43d0-a805-3886ada06ba1,12180,Curitiba,PR
CUST00902,c6107e0b-8362-4ac0-8bde-b1a155fe04be,98317,Rio de Janeiro,SC
CUST00903,2cd695f0-35a7-4c65-8460-59427baa7011,86507,Porto Alegre,DF
CUST00904,1e82133c-81ff-4214-bc6e-b7e3ab7c04a8,92478,Sao Paulo,PE
CUST00905,0fe69326-aa5e-402c-b0cb-647ce5feae4d,72205,Porto Alegre,CE
CUST00906,2ad4edd8-8962-4fff-9a05-e6f996af3954,85821,Recife,BA
CUST00907,cb686a80-6147-4a5d-96b0-43aa4c43c73e,16731,Recife,GO
CUST00908,9538d2fb-ff29-4d76-9e03-7498d4f90a6d,32349,Vitoria,CE
CUST00909,b56a7e73-1c91-42e9-9c59-8d9ef7dbc1b9,91230,Florianopolis,MG
CUST00910,ac050e1e-bc68-454a-a2d8-f7fd6e0913a5,99224,Salvador,SP
CUST00911,b6207198-f831-4c1f-b885-28e702681d19,85047,Manaus,RJ
CUST00912,481d4709-9f6c-43d8-a065-e15c0f0151ce,35006,Sao Paulo,GO
CUST00913,31801f20-df20-4c5e-a9b3-d163302c34da,51116,Florianopolis,MG
CUST00914,a7acc190-9dab-462e-b309-4f0f36ea5fe3,64127,Manaus,BA
CUST00915,95ea9aac-4184-457c-a352-b780f9e928a0,63788,Vitoria,DF
CUST00916,c18657b0-57ea-4a96-90de-24fedbbd22c2,90147,Goiania,MT
CUST00917,24635ae5-8f8d-444f-9ce8-6153cf8212c2,18163,Manaus,MG
CUST00918,76b12c60-293b-4f58-950a-634a184b7377,77984,Salvador,ES
CUST00919,92bca368-5a80-4234-97d2-2f3dddfa6bf2,52604,Fortaleza,GO
CUST00920,770843ac-f992-49b8-83c7-ddfeeb4834c8,78875,Florianopolis,PR
CUST00921,22f5b0fb-bc4e-46e3-ad61-b41bf7ab5c92,32699,Goiania,MS
CUST00922,29d01f9c-34c7-4faa-b0a2-710ef6b681fc,79878,Curitiba,ES
CUST00923,8b74315b-674d-438e-b9d6-5173e4c34982,56437,Fortaleza,DF
CUST00924,27b73755-11f2-4e76-a3a7-fb7c1cb01878,99226,Fortaleza,DF
CUST00925,83b05494-d1bb-4b8c-8f7b-a03ad54dfdef,44650,Recife,GO
CUST00926,c95d001d-7666-452e-a158-c3a4af25c38e,35200,Salvador,RS
CUST00927,723c3a8d-7e82-4685-bc3c-b6bba98e74b3,83149,Porto Alegre,BA
CUST00928,9bea3b61-7ea0-4ec9-a50c-9a14c0d278d7,49008,Porto Alegre,AM
CUST00929,bb40cb17-3b4d-4262-a5c4-7da672b79e21,37168,Manaus,AM
CUST00930,895c29a8-d67e-413a-aa25-6127152cb9cc,74094,Curitiba,GO
CUST00931,21fe4240-e432-4db1-8ebd-f54113a39cc3,55718,Vitoria,MS
CUST00932,09ab4cf7-cf8f-4475-a323-65e0dbef947b,45842,Porto Alegre,RJ
CUST00933,9a8ec8bf-6849-4b73-bc1d-5ba249ce0883,85166,Fortaleza,ES
CUST00934,119adb80-489d-41a9-bce0-9bb1b3aa8c49,59767,Florianopolis,MT
CUST00935,c939f897-4897-4dc1-bcd6-ceebab0ea10d,55237,Belo Horizonte,RS
CUST00936,f7f42386-94a7-401e-b2b0-b5f31ae4046a,15513,Porto Alegre,AM
CUST00937,305f05fa-945f-454d-b730-ae1bf42cfa4d,20358,Curitiba,MS
CUST00938,d94d782f-8682-4f69-b561-a18f25c4866e,67983,Fortaleza,RS
CUST00939,c587a779-8cc0-46e7-83d2-9c38cee2a3b8,72793,Salvador,BA
CUST00940,5dcaf61d-be94-486e-b932-2c43f54bb301,80592,Porto Alegre,MS
CUST00941,2c6f979b-e957-4a2e-b509-46e732c47f62,83664,Manaus,RS
CUST00942,cb004339-998f-4619-af97-6db5cea1cb40,27992,Rio de Janeiro,PE
CUST00943,03c1f98d-3f03-40b9-837b-2dbaacc8964f,86917,Salvador,BA
CUST00944,49f4ef29-5b20-4e1c-91c0-c3f1dfd61ed0,16653,Fortaleza,MS
CUST00945,0a90adae-6888-4eb7-bda6-1d76f6abad7a,79604,Salvador,CE
CUST00946,d6afadc0-99c7-44d9-8a60-41afa7395c14,40518,Sao Paulo,RJ
CUST00947,ae3fb42b-0a77-4024-accf-0403e0e8a5d4,64172,Curitiba,AM
CUST00948,99a8a219-8b20-4eef-acf5-b03c27bfc238,71918,Rio de Janeiro,CE
CUST00949,522f3d2f-a70a-4303-8fc6-923b6d768de4,28018,Sao Paulo,ES
CUST00950,120750ef-f670-4114-bddc-0db02bf81c63,30701,Florianopolis,CE
CUST00951,466c1700-3689-4828-97d8-51e8e17d15cb,72350,Goiania,CE
CUST00952,520245a0-98a2-46ad-b617-34520cd5432d,36143,Porto Alegre,PR
CUST00953,757c7b95-26b2-45e1-a24a-270e8edca826,47409,Fortaleza,SP
CUST00954,aff06054-6928-4ff4-9b44-31c92bf70b77,21725,Fortaleza,PE
CUST00955,d8a1da74-b16a-432a-82c6-3db1cd8fa60c,40437,Vitoria,AM
CUST00956,1679785d-b7ae-4d00-8680-40609687bc70,14888,Belo Horizonte,SC
CUST00957,6dd020c4-2167-4236-bf3c-3ec509edcb66,33040,Sao Paulo,MT
CUST00958,49050f37-8e9c-4517-bfd6-5e439f007763,62034,Goiania,MG
CUST00959,42fcf7b4-05e7-4935-92c4-8a643dae955b,47941,Sao Paulo,SP
CUST00960,6a80a5b4-909e-4f7b-9fe2-93ad72a2ad02,49110,Recife,PE
CUST00961,cee45414-4b23-4046-9afd-90b69d02d049,24064,Curitiba,RS
CUST00962,0916ee85-0b97-4940-9a75-6f38f121847b,69552,Fortaleza,ES
CUST00963,bb28074e-2d3a-4a92-b5b0-d44f0d4511d3,78723,Goiania,MS
CUST00964,437b3e0c-ce85-4e40-92c0-1253cb9162eb,27589,Vitoria,GO
CUST00965,41222886-7da3-48e1-ac41-23267f93f7ac,45761,Salvador,DF
CUST00966,cbb1e631-76f6-4c15-8406-d6f4e3788ca3,24764,Curitiba,MG
CUST00967,00f0bc25-2931-420d-9ca5-7ced9621bc9a,70150,Fortaleza,RS
CUST00968,8680e459-438c-48b1-a109-c543b8903181,34405,Sao Paulo,AM
CUST00969,db437413-93b8-4622-8395-25e274dd9952,54185,Porto Alegre,PE
CUST00970,09212c80-8ce0-4733-93a0-6b7a0f534ca3,98395,Salvador,MG
CUST00971,b546c1ec-b816-4d66-9528-49338428e93b,90079,Fortaleza,MS
CUST00972,7c2c820c-dbb6-4215-98a8-5ceb655c1f6a,63148,Florianopolis,ES
CUST00973,52d825e6-b286-40e6-9830-9f9822a63b99,52982,Rio de Janeiro,SC
CUST00974,03bd8f94-a8c9-415f-84e0-2a481883fa91,97720,Rio de Janeiro,MG
CUST00975,a77d0e6b-3563-4130-b136-d12d7335e755,28430,Goiania,PR
CUST00976,1e8d7bec-ac62-4fab-a6ba-7895486b5981,42512,Sao Paulo,RS
CUST00977,9f27bc79-68e9-4334-b740-fc3b683b75bd,60275,Salvador,GO
CUST00978,91af0017-e977-4ff4-b053-630e3dad7e38,44995,Curitiba,RS
CUST00979,ac235818-39b8-4084-868b-83da739ab22d,86344,Manaus,PE
CUST00980,e1aa0e55-d735-4d78-b7b3-ab4f39e5701d,11498,Porto Alegre,CE
CUST00981,ba6eee81-502b-4671-964f-a3df97fac298,57127,Manaus,BA
CUST00982,2bedcffa-e41a-456a-ab68-500c43344938,18142,Fortaleza,RJ
CUST00983,6b8165e8-8587-4e38-9aaa-83da7d25c6d9,71000,Porto Alegre,MG
CUST00984,4b3ef7df-c3ef-4cb1-b8d0-dd1f826a0dc2,63138,Fortaleza,ES
CUST00985,1daf572e-8f7a-4d46-bf71-b28efe969757,50760,Manaus,RJ
CUST00986,461185a3-8848-4775-ab06-2a58bcb6e2b3,93717,Porto Alegre,PR
CUST00987,f30cf617-0f36-4587-8094-5533cac043da,90560,Salvador,BA
CUST00988,220ab470-be36-4aaf-89e3-eb9421a08034,27507,Goiania,MG
CUST00989,deb4742e-7b57-447e-81f7-be16ec1f5738,69634,Manaus,PE
CUST00990,15fbc7fb-1a9e-426e-9693-ea8fdb3e82d7,58971,Florianopolis,AM
CUST00991,616cbbb8-9123-4c54-98f7-81a581022103,81989,Goiania,DF
CUST00992,b44ae221-7abf-4972-bf0a-04d7ef507dfa,80453,Fortaleza,MT
CUST00993,c047902c-deba-4409-8f43-e7dc525ab0fb,38627,Salvador,CE
CUST00994,ee9e9ce8-cb5b-4fe3-8a9f-bbe2d8aeaa12,88094,Rio de Janeiro,ES
CUST00995,0cad76ff-e41e-408c-9489-b955c7f732f0,68556,Vitoria,AM
CUST00996,c0455356-a74a-4ec0-acad-7ff8e3661132,57419,Rio de Janeiro,MS
CUST00997,723921f6-12a4-485d-bef7-0c6324a28442,83946,Rio de Janeiro,SP
CUST00998,2ed7ee8c-3c36-4334-bb18-63ecb5d8ead3,81781,Vitoria,BA
CUST00999,48e51dfc-a38f-41e8-9e25-03365150bcfc,85065,Vitoria,MG
CUST01000,5cc93fd1-8e9b-4033-a8e3-91f9b6bc8b9c,31566,Curitiba,MT
CUST01001,79672f4c-2df1-4b0b-b14b-edb67dcfe878,78202,Goiania,RJ
CUST01002,3e912de2-7b2b-4e3d-959e-9f96845843fc,99167,Salvador,AM
CUST01003,0d175086-dc8e-4700-aca8-509b3a64df7b,86434,Goiania,RJ
CUST01004,1a9e58a7-6434-41c0-8114-8c526849b17d,76895,Goiania,DF
CUST01005,ca55951c-b3ff-428e-8888-90f13df5f6d0,17292,Goiania,MG
CUST01006,6d58ddf2-9171-46c4-ae26-18f0a2ba513c,77272,Florianopolis,GO
CUST01007,95deb9e9-90b3-4a51-8bca-b58208f15cd9,83912,Sao Paulo,ES
CUST01008,309e589a-41fb-41c5-b6a4-d681e8d40597,70604,Fortaleza,DF
CUST01009,e53849e1-85c6-412a-a951-0e3592872f83,50392,Manaus,SP
CUST01010,e7e4c876-fe6c-4942-85a9-f90f10b4658b,61897,Porto Alegre,MT
CUST01011,7d318bac-1d6a-4ad4-b614-cfc16aab202e,10395,Manaus,BA
CUST01012,3763cd04-1c17-423e-b9e9-76de3b385627,85800,Rio de Janeiro,SP
CUST01013,d850a956-dcb8-4eda-b4fb-a302f773ba83,65534,Curitiba,AM
CUST01014,9986d007-86b5-412e-aeb9-bd67d94c2557,18357,Vitoria,SP
CUST01015,dff57fe1-1ee0-4ae9-b2b8-e9a846612dd2,19046,Goiania,SP
CUST01016,e4d35fce-ff83-4295-827f-c4cadc3f0863,47629,Florianopolis,MG
CUST01017,bf315afa-5fad-48f9-b132-049323f2ff43,27750,Fortaleza,AM
CUST01018,807fce1e-8105-4091-b854-0da65530ccb4,94656,Florianopolis,PR
CUST01019,01433300-8271-4b03-b08d-64df94184690,60132,Goiania,MT
CUST01020,0a8b516c-81c1-4c6d-8587-6786813eda9a,59479,Florianopolis,RJ
CUST01021,f72ea5b6-6fce-4cf4-862a-440fe312c633,99486,Fortaleza,MT
CUST01022,9d9ace21-de67-468e-8a29-c66589abe0c0,80687,Belo Horizonte,CE
CUST01023,1ce8322a-c200-4721-aaee-80eb0123fdfa,55582,Rio de Janeiro,MG
CUST01024,9a4a7eef-8f02-4c1d-8fde-21956b36a976,80419,Florianopolis,ES
CUST01025,26fc30f1-a1e7-4be5-81f5-e581af1d54bd,26691,Manaus,BA
CUST01026,088e5943-acc5-4d7e-974a-b425dc6b6a79,10455,Sao Paulo,RS
CUST01027,24522796-79bd-4183-88a5-29201bdb34aa,70686,Fortaleza,AM
